author,published_at,like_count,text,video_id,public
@paulstandaert5709,2023-06-07T12:46:50Z,20,"I have owned my home for the last 20 years. I have done math in the rent vs buy thing for ""fun"" over and over. Unless you are renting a bedroom from someone for cheap or plan on not staying around very long, the buy option has always come out on top. Rent goes up and a mortgage effectively goes down over time.  Renting, even if its cheaper, is like enjoying a fatter paycheck by not investing in 401(k) in the mean time.
There were so many things that ownership has allowed me to do that rent would never allow.
And the affordability isnt far off from 20 years ago.  It wasnt easy back then and it isnt easy now. When I was 20 years old and looking at buying a house, all the old people were thinking that I was high as F for even thinking about it. I did it, and I am still here.",LzK2rviPo4c,True
@sovrappensiero1,2023-06-06T22:47:41Z,0,"It's hard to watch these things and see so many wealthy people just getting into real estate to make a ton of money and passive income (like the Israeli family's goal...to just acquire properties and rent them).  It's hard because I'm middle income, and I want to buy a home, and I am having trouble...I have to do it now because prices and interest rates aren't coming back down.  I understand everyone has the goal of being wealthy and having money just roll in with minimal effort...but I feel like it is somewhat of a threat to regular people and families who just want one home, a regular job, and a normal, middle class life.",LzK2rviPo4c,True
@Cantetinza17,2023-06-06T17:21:19Z,0,"For me living in CA it made more since to buy. Rent in CA is out of control. I refinanced during COVID and What I pay for a 3 bedroom 2.5 bath that people are paying for a 2 bedroom 1 bath apartment. Sure you have to pay for maintenance cost when you have a house, but it's mine and I don't have to worry about sharing space with anyone else.",LzK2rviPo4c,True
@CS-hy6es,2023-06-06T16:14:45Z,0,"everybody needs to boycott greedy house prices, and move into a mobile home and refuse to write them a check. we a just bailing out the bad managers at banks and other financial messes.",LzK2rviPo4c,True
@Apheleion,2023-06-05T23:35:11Z,1,"Can you talk about how landlords are warehousing empty apartments so they can jack the price up, or how massive hedge funds are buying up the housing market so they can extort people with insane house prices.",LzK2rviPo4c,True
@BrianKim-ih4qh,2023-06-05T17:58:59Z,1,things are not going well and you’re living paycheck to paycheck… solution: have more kids! 🤦🏻‍♀️,LzK2rviPo4c,True
@f.c1658,2023-06-04T01:28:37Z,0,"""Investors"" they buy many homes to rent or resale expensive. Meanwhile the first time buyers has no opportunity!!!!
Where are the politicians to protect non investors buyers??? Like Canada.",LzK2rviPo4c,True
@afox9000,2023-06-03T15:00:46Z,1,Meanwhile in Florida nothings slowing down!,LzK2rviPo4c,True
@aerox25,2023-06-02T12:40:55Z,1,"@cnbc that was not Pittsburg PA that was Philadelphia, PA, fire the intern or editor if they can't tell the difference.",LzK2rviPo4c,True
@kmkcorner,2023-06-01T23:31:53Z,0,"I disagree that the principal portion should be compared to the rental payment. This is equity which you’ll get back if you sell. Rent is an expense which gets thrown into the void. Sounds like a bleak picture but what are the expenses that don’t go towards equity in a home? Property taxes, insurance, maintenance and what about all that money you’ve been pouring into your home that could be appreciating at 8%-10% in the stock market vs 3%-5% in your home? These should be considered when making the rent vs buy calculation. Expense vs expense, not expense vs equity.",LzK2rviPo4c,True
@BA-sl9yc,2023-06-01T22:31:21Z,1,"Realtors are simple speculators, middle men, who artificially raise the prices to make their commission and move on.
They do not care about the wellbeing of the nation, about the wellbeing of the common folks.
The best examples of the types are in this very documentary - a nurse who quit because he realized it's more lucrative to flip houses as long as it benefits him and his family, and the recent immigrant who like a vulture comes to the USA to flip houses.
God forbid we need nurses and scientists or similar educated people.
Everyone should be a realtor and computer programmer, forget about the other industries.
This is why usa is what it is, and the new American dream is once again going to collapse multiple families and have regular folks commit suicides and become depresses once they realized the bubble isn't there to stay forever...",LzK2rviPo4c,True
@sarahsokal,2023-06-01T21:28:20Z,0,"Small crappy house 1950's 🏠 unrenovated ghetto like, green bathroom sink/bath style is 1 million $ + near city center / suburbs in Canada & you need minimum 200000 $ cash down.  You rent & hope you make the rent every month ..... unless you're above middle class it's strangulation",LzK2rviPo4c,True
@sarahsokal,2023-06-01T21:25:04Z,0,Are you kidding me ? Well in Canada the middle class & families can barely rent 🙄 😐 even a small 3bdr house renovated in 1980..,LzK2rviPo4c,True
@KC-dr3cg,2023-05-30T07:50:06Z,0,"Investing in home warranties has merit, In Minneapolis  you can have a ""handyman on demand"" warranty also. It is a fairly new option and very worthwhile in addition to having Home Service Plus on appliances for $13 a month in home warranty plan for $27 a month I just roll it into my budget as the same category is my basic mortgage expense",LzK2rviPo4c,True
@johnyi4203,2023-05-30T07:04:20Z,0,Umm.. property tax for one of the cons in buying? 😂,LzK2rviPo4c,True
@Donkeyearsa,2023-05-30T06:43:40Z,0,"Renting versus buying is not always about the monthly cost. There are many reasons where renting is the far  better choice. The biggest is job opportunities. If you own a house you can't just pick up and leave and accept a job that pays a great deal more. Then there are socal issues like living next to a Karern or living in a toxic HOA. If you rent the moment the lease is up you can find a far better neighborhood. If you own you are stuck there for a decade or more.

The only real advantages owning has is you don't have a landlord who can rase the rent every year and that you are forced to save some money towards retirment.",LzK2rviPo4c,True
@johndavis2938,2023-05-29T19:24:43Z,0,Renting is ALWAYS a waste of money. It's an expenditure. It has zero return financially.,LzK2rviPo4c,True
@acceleration1146,2023-05-29T03:56:06Z,0,"This calculation will never work for Canada, Australia and New Zealand where average house costs more than $1million",LzK2rviPo4c,True
@neonnoir9692,2023-05-29T01:02:51Z,0,"And now those who worked hard and were responsible have to pay for people like this who destroyed their credit, thanks to Biden.",LzK2rviPo4c,True
@queenofdivas5494,2023-05-28T23:31:24Z,0,Where I’m at... it’s cheaper to rent than to buy right now,LzK2rviPo4c,True
@Ivan_the_Ripper,2023-05-28T17:29:14Z,0,give zelensky more money,LzK2rviPo4c,True
@peted7687,2023-05-28T14:21:45Z,0,Investors and cash offers are destroying families dream. We lost homes to those ppl. Keep getting outbid. They should make a law for investors or cash offers buying 30 days after listed.,LzK2rviPo4c,True
@eliefeinstein6182,2023-05-28T14:04:26Z,0,How can you compare the financial costs without mentioning property taxes and home repair and maintenance costs?  And no mention of opportunity costs involved in buying a house?,LzK2rviPo4c,True
@daneshj4013,2023-05-28T09:52:30Z,0,Segment on house flipper is also what makes real estate confusing. They put money in and expect to get all that equity back vs. the real estate correspondent keeps saying that you can't expect to get any return if owning for less than 5 years 🙄,LzK2rviPo4c,True
@daneshj4013,2023-05-28T09:45:22Z,0,Monthly expenses factored in a payment from their mother but didn't factor in the down payment. This is why the housing market is confusing. They have you forgot about the large upfront cost and focus on a monthly.,LzK2rviPo4c,True
@vuaeco,2023-05-28T09:12:52Z,0,"""Buying a house is almost always better than renting"" except at this time. Have you seen the recent home prices? It is so ridiculous I just laugh every time a new listing just comes up. Are they thinking this housing boom lasts forever? You might be able to grab the deal of a lifetime to buy that 1 million dollar 50-year-old 1,200SF home but are you willing to pay $25,000 just for property tax and insurance alone per year (that number keeps increasing every year) for the rest of your life? What comes up must come down and eventually something's gotta give.",LzK2rviPo4c,True
@shofielddgu2790,2023-05-27T20:28:31Z,0,ALWAYS buy when u can. save money and whenever you can buy a property with a fixed mortage and approx 25-30% take home pay... buy!!! fixed payment means NO increases and in about 5-15 years you will be financially better... put money aside each month for home repairs and keep a stocked emergency fund. dont thouch this. no a new iphone isnt an emergency !,LzK2rviPo4c,True
@skyrobin4008,2023-05-26T14:08:48Z,0,I’m moving to Baltimore next year. Hopefully I can find a nice house in a good area for under 200k,LzK2rviPo4c,True
@stevenmichel196,2023-05-25T21:15:40Z,0,That’s why you gotta stick with your husband,LzK2rviPo4c,True
@tonilott8862,2023-05-25T20:37:17Z,1,The way I look at it is if I’m going to pay $2000 a month in rent ; I can purchase a home and pay about the same amount (on a brand new home in my area) and it’s my mortgage versus someone else’s. Atleast it will be mine to own. I been renting all my life and I’ve never seen rent decrease. Happy to be finally purchasing a home!,LzK2rviPo4c,True
@teresazephrobsc7281,2023-05-25T17:44:10Z,9,"I bought my current home in Feb of 2004 and paid it off in 2019. Smartest thing I did was work my butt off to get rid of that 30-year fixed-rate mortgage in 15 years. I will be there another 11 years and I am glad I made moves the way I did. FYI...back in 2003 when i bought it, I was living on about $23k a year. I went without new clothes and trips and take-out and have no regrets.",LzK2rviPo4c,True
@llcooljay66,2023-05-25T14:20:02Z,0,"How do we agree natural climate change. If we are doing 4 degrees but 75 of emissions come from natural occurring emissions like volcanoes etc. 

What happens if we stop climate change that would break the global cycle of temperate rise ice age temp rise what happens when this cycle breaks? 

We do need to reduce our impact but it still will happen",LzK2rviPo4c,True
@TheThomaserb,2023-05-25T01:07:06Z,0,Is no one going to talk about the reference house 11:43?,LzK2rviPo4c,True
@jamesliu848,2023-05-24T23:08:02Z,0,"Must be nice living in a market where you can afford the down payment on a home...
The average (crumby) home in Vancouver is 2 million dollars....#feelsbadman.",LzK2rviPo4c,True
@carolnewlands8630,2023-05-24T18:54:14Z,0,"I'm almost 72..Just sold my home and am renting..I am divorced,a woman..and I rent because I can not take care of a house myself anymore..I don't want to hire people and replace all the stuff I had to replace for decades in my home..I think you have to look at age and circumstance..and my one son is across country and my other lives out of the USA..so who the heck wants the burden of selling the house..etc..and yes you must own for 10 years to make it worth buying..and your money is locked up and who has the crystal ball that says OWNINg will be what people want in the future??..Things are changing in governments globally..I am glad I rent..I do not see a future like the decades past regarding home ownership...I am free to leave the state or the coun try if things go ""south""..",LzK2rviPo4c,True
@laserbeamchaser,2023-05-24T02:25:43Z,0,so they rented half their house to afford their house just like i did.. i bet they dont tell the irs about the income gains from renting. just like someone i know.,LzK2rviPo4c,True
@no-mz1ie,2023-05-23T20:32:02Z,0,Is this a middle school project?,LzK2rviPo4c,True
@no-mz1ie,2023-05-23T20:30:14Z,1,Everything said here was completely obvious,LzK2rviPo4c,True
@no-mz1ie,2023-05-23T20:29:54Z,0,This whole commentary is dumb,LzK2rviPo4c,True
@no-mz1ie,2023-05-23T20:16:14Z,0,What is this CNBC meets Seventeen magazine,LzK2rviPo4c,True
@albongo3949,2023-05-23T16:29:48Z,0,"China buys up the west coast, the southern border is a mexi mix and everyone knows. Maybe the United States should unite on exploring how to fix things at home.",LzK2rviPo4c,True
@KristianIvanoff,2023-05-23T15:24:15Z,0,"You are not ""owning your home"" till its paid off. The bank owns it.",LzK2rviPo4c,True
@kingsittystudios2400,2023-05-21T15:36:18Z,0,"heres an idea, if you are able to do it ,use your source of income( job),buy a 2 family,use addittional income from your renter as down payment on a another 2 family, after a while you have 4 sources of income (job,3 renters)put money to the side for repair, legal action against negligent renters,take income from you 2 family, use that as a loan for another 2 family, now you have 6 sources of income, sell one property, instead of losing 2 sources of income, buy 4 family unit, now you have 8 sources of income. move out you unit,into an""affordable' HOUSE, BUY A USED CAR,WITH NO PAYMENTS, and continue to play monopoly until you're millionaire.",LzK2rviPo4c,True
@ravritz5171,2023-05-21T02:48:36Z,0,"Real property doesnt appreciate in value, it adjusts with inflation, it just means the value of the dollar is depreciating over the years",LzK2rviPo4c,True
@bhebheny,2023-05-20T07:37:59Z,1,Something that work for others doesn’t mean it will work for you. Renting and buying have their pros and cons.,LzK2rviPo4c,True
@justina_Earley,2023-05-20T07:16:10Z,391,"I’m closing in on my retirement and I’d like to move from Minnesota to a warmer climate, but the prices on homes are stupidly ridiculous and Mortgage prices has been skyrocketing on a roll(currently over 7%) do I just invest my spare cash into stock and wait for a housing crash or should I go ahead to buy a home anyways.",LzK2rviPo4c,True
@TheBatmanNerd,2023-05-20T01:44:20Z,7,Never expect the media to tell the whole story or how bad things have really gotten.,LzK2rviPo4c,True
@shiveringnerve,2023-05-19T00:47:55Z,1,all this for just wanting shelter…,LzK2rviPo4c,True
@jjessicasmothers3910,2023-05-18T17:56:09Z,0,Were trying to buy now. Competing with 1/3 cash buyers in our price range make it impossible.,LzK2rviPo4c,True
@dustinwilliam4175,2023-05-18T10:31:25Z,0,Gun's in my the mouth 😂,LzK2rviPo4c,True
@k.simmons862,2023-05-18T03:18:52Z,0,"It’s really sad that this country allows all of these out of country I beaters to come in, and profit off of cities downfall, but refuse to provide funding to the citizens that are already apart of the neighborhood.",LzK2rviPo4c,True
@brentonwelty502,2023-05-17T22:15:26Z,0,Im sorry you called Baltimore affordable???,LzK2rviPo4c,True
@wwabbd1987,2023-05-17T15:12:04Z,0,The undiscussed lessons learned from this video should be don't have children out of wedlock.,LzK2rviPo4c,True
@eljefeguapobarbon,2023-05-17T14:36:51Z,0,"Get rid of that storage, guarantee the value of what you are storing will be exceeded by the storage fees!",LzK2rviPo4c,True
@TheZoeguy,2023-05-17T13:17:42Z,1,"The American Dream will remain just that, a dream.",LzK2rviPo4c,True
@axelfoley1406,2023-05-17T10:41:36Z,0,There is a 3rd option for some...Squat.,LzK2rviPo4c,True
@katele8976,2023-05-17T04:46:51Z,1,lol,LzK2rviPo4c,True
@bilalalsaify2984,2023-05-17T02:18:50Z,1,"Renting is better only if you don’t have the down payment! 
Renting is burning cash, buying your home is building wealth 
Buying a house, right size, right town, in the right neighborhood always better all day long! 
I bought my house in October 2020 - in suburb here in CT with great school system. locked 3.0% mortgage rate 
Best thing I’ve done in 20 yrs",LzK2rviPo4c,True
@z32_workshop52,2023-05-16T22:09:48Z,0,"Wow  these numbers they are showing, are not including Home Owners Insurance or property taxes.  Yet another reason, I choose to live in the midwest. housing is flat out cheaper.",LzK2rviPo4c,True
@tlcarr08,2023-05-16T20:37:27Z,1,Poor people don’t stand a chance 😢. This is heartbreaking.,LzK2rviPo4c,True
@yourtuber1604,2023-05-16T16:18:06Z,0,we don't care about this tell us about taxes after paying it off 😂,LzK2rviPo4c,True
@juliadolinsky9943,2023-05-16T14:51:31Z,0,"Hey FYI, The photo for Pittsburgh pa is actually Philly and not Pittsburgh . . . . .",LzK2rviPo4c,True
@johnnguyen0721,2023-05-16T13:32:35Z,0,"I say buy, I rent currently and the constant increase in rent makes it impossible to save up for a house. I can’t even move because all other houses in my area are hundreds more per month for just half a bathroom more. My household doesn’t go out, meal prep, are only paying off 1 car, all have 770 and above credit, and household income is at 104k but we cannot afford to rent a 1 floor 4 bedroom house.",LzK2rviPo4c,True
@desiv1170,2023-05-16T02:18:28Z,0,Don't forget the tax deduction on the mortgage interest you pay...,LzK2rviPo4c,True
@micon9460,2023-05-15T23:21:06Z,0,"Where the heck is a mortgage payment $2657?!?!?!?! I have 4 properties totaling 66acres, 1 house, 2 nice cabins (3 mortgage payments/14ac paid off) that total $2521. Y'all are crazy if you pay $2700 per month to buy or rent. Keeping up with the jones will keep you poor and working your whole like",LzK2rviPo4c,True
@micon9460,2023-05-15T23:08:51Z,0,There aint no way rent is 41.4% cheaper than a mortgage. This must be off the median home value which isn't a proper representation of what most homes sell for,LzK2rviPo4c,True
@apoch4092,2023-05-15T20:30:06Z,0,One thing i know going into ownership is a home today is not an asset..those days are over. As my kids get older its better to be nimble and prepare than live in fear and rush into a long term nightmare. I'll build my credit like crazy and keep my income options open. However all I see is the gamification of a people with the housing market. I believe you need to attack it better and treat it as an advisary that will do you wrong if your not ready or if someone like woman hustles you based on your fears and needs.,LzK2rviPo4c,True
@tinostarks,2023-05-15T02:13:21Z,0,I'd kick someone in the ear to get a house that size for $235k in the nyc area.,LzK2rviPo4c,True
@anmnou,2023-05-15T01:56:11Z,0,The Israeli guy is HOT! He and his family look like kind people.,LzK2rviPo4c,True
@EnronnSierra,2023-05-15T00:29:35Z,0,Is this a Brady Bunch Kinda family?,LzK2rviPo4c,True
@MightyMouse11,2023-05-14T22:23:30Z,1,It should be illegal to flip homes.  You’re allowing these heartless flippers to artificially inflate home prices.,LzK2rviPo4c,True
@Rclsllh,2023-05-14T22:13:27Z,2,"House flipping should be illegal.

That’s what increased housing prices.

Homesteading prevents excessive property tax increases.

You can rent out rooms in your home and live rent free",LzK2rviPo4c,True
@grobble8954,2023-05-14T20:03:46Z,6,"The story should have mentioned that 30yr mortgages, which has now become the standard when talking about homes, is a  poor consumer product. It is designed to benefit the lender via astronomical total interest costs over the loan life, while making people often house poor, as they see a monthly payment that seems good, while over the life of the loan they are paying 3x in total costs of the actual purchase price. If you can really afford it get a 15yr mortgage or at worst a 20yr mortgage, which you can find at many lenders.",LzK2rviPo4c,True
@laminedabo2172,2023-05-14T19:15:52Z,0,Wonderful 😊 great country to be,LzK2rviPo4c,True
@TigerOscar78,2023-05-14T13:45:39Z,2,"This video does not show you all home expenses....

It is biased to make renters feel bad about renting....",LzK2rviPo4c,True
@RollinHomies,2023-05-14T13:18:09Z,1,"The American Dream 
Go to work, buy a house. 
That’s it.",LzK2rviPo4c,True
@age_of_reason,2023-05-14T05:50:00Z,1,Fluff.,LzK2rviPo4c,True
@kevinhsu8184,2023-05-13T18:49:14Z,9,"It’s kinda disappointing for CNBC not to do a real comparison cost of owning vs renting.  This is a financial channel after all, they should do a much better job.  A realistic comparison should include the reinvestment (either in stocks/ CDs etc) of the difference between renting vs buying.  Cost of owning a home should also includes RE tax, insurance, maintenance fee, etc.  I suspect after all the math is done, renting will come out on top most of the time.  The real upside of owning one’s own home is mental security/ stability which can’t be calculated with cold hard cash.",LzK2rviPo4c,True
@evansymon5376,2023-05-13T17:13:54Z,4,We bought our first house in 2022. I based the decision off of the rent for the 1 bed 1 bath apartment being 2-300$ less than my current mortgage on a 2 bed 2 bath house.,LzK2rviPo4c,True
@JoseSanchez-iq1vd,2023-05-13T15:22:38Z,0,"Just like any other business if you can’t sale to the masses mostly likely you will go out of business 

Example A

McDonald’s use to be a middle class burger 🍔 spot today McDonald’s is in business because it sales to all

Can’t say the same thing for Starbucks 😂🫡🇺🇸 will see what happens 😅",LzK2rviPo4c,True
@egtaha,2023-05-13T14:18:54Z,1,"In America it's never a good idea to buy if you are going to take a loan because essentially you'll be paying the bank $500k for a $300k home. Yes, the $200k is interest! It's how the thieves... err... I mean the banks make their money. A house is really not expensive but what makes it expensive are the banks who don't care about you, they only care about how many slaves they have under their control.",LzK2rviPo4c,True
@jedimindgames,2023-05-13T13:49:30Z,10,Either way I'm screwed. Can't afford rent on my own or afford a mortgage at these intrest rates and sale prices. Forced to moved back in with my parents when my lease expires in a few months. It's a bad situation all around for the economy.,LzK2rviPo4c,True
@DANRAIRIGH,2023-05-13T05:53:12Z,0,"That picture of ""Pittsburgh, Pennsylvania"" was not Pittsburgh. It was Philadelphia.....",LzK2rviPo4c,True
@johnwilkins3995,2023-05-13T02:52:19Z,1,Don’t buy now. Too much hysteria surrounding it. Even the most intelligent and disciplined can get suckered into paying way too much. Idiots bidding over asking,LzK2rviPo4c,True
@1984watchr,2023-05-12T21:51:53Z,28,"I think the problem you are faced with is skyrocketing rent prices. Most people don't have the down payment for the house and the market is competitive. Sadly, if you go rent a one bedroom, they will bump it up to what a two bedroom would have cost the next time you renew your lease, so unless you are saving for a house down payment, you get stuck in a rental inflation spiral.  My house costs are exorbitant now, especially since after spending all of my savings to buy, I then had to replace the HVAC, however I would choose this (a four bedroom, three bathroom, 2600 sq foot house with an inground pool in the back and a barn over the same price monthly for a two bedroom apartment in a much less desirable area.",LzK2rviPo4c,True
@addictcar69,2023-05-12T20:21:52Z,0,That couple should have not bought the house they will surely lose the home in the future,LzK2rviPo4c,True
@Michael-mq8eh,2023-05-12T17:28:35Z,0,Leland and Stephanie are such a great family and humble. Congratulations to them,LzK2rviPo4c,True
@z7_95z7,2023-05-12T13:25:30Z,0,Poor people are distracted on Ukraine and do not help the American poor😢,LzK2rviPo4c,True
@kat64470,2023-05-12T12:15:37Z,1,I wouldn’t buy a house next to all those electrical wires and power stations,LzK2rviPo4c,True
@hayoungkim4343,2023-05-12T12:10:39Z,1,"Also “payment should be 3rd of your income” — seems unrealistic in these current times, I think it’s outdated to expect to pay 3rd or 4th as I have heard from other sources, if that was the case you would have to make much higher than the average citizen/household.",LzK2rviPo4c,True
@hayoungkim4343,2023-05-12T12:04:56Z,3,"Add property tax, home insurance, higher utility/water bills, possible HOA fees, up keeping the house, and also that escrow would be incorrect to add since it takes a long to start building escrow into the house so for some new homebuyer it shouldn’t be added…. I have known people who didn’t add these and ended up losing their house.",LzK2rviPo4c,True
@sothearyeth9864,2023-05-12T06:34:33Z,0,His wife is beautiful,LzK2rviPo4c,True
@andrewcardenas8631,2023-05-12T04:13:32Z,0,"House hacking!!! Love it, but rents go up every year and fixed rate mortgages stay the same, potentially drop if refied at the right time",LzK2rviPo4c,True
@cooofffeee,2023-05-12T03:34:02Z,1,worthless journalism,LzK2rviPo4c,True
@treesnmoguls,2023-05-12T01:21:47Z,4,"A shortcoming of this video is that it pretty much excludes the maintenance costs of home ownership.  A rule of thumb I hear is 1% of value per year, so on a $300,000 home, that's $3,000 per year or $250 per month (will vary widely per year/month).  That's just ""keeping the lights on"" for things like roof and HVAC systems.  Also, most folks don't hold their homes 10 years.  In those cases, they are largely better off renting.  ""Life will be perfect once I own a home""   LOL! (not really!!)""",LzK2rviPo4c,True
@JunkSock,2023-05-12T00:34:55Z,0,Climate and real estate correspondent 😂😂😂 what,LzK2rviPo4c,True
@kayhussain8468,2023-05-11T20:33:14Z,0,I hope intrest rates goes and stays on 15 percent,LzK2rviPo4c,True
@ahmedzakikhan7639,2023-05-11T16:39:45Z,0,If asset value falls - then renting would be better,LzK2rviPo4c,True
@Truth-op3be,2023-05-11T15:43:03Z,0,Most of these neighbors were it’s the cheapest home buying is worst in crime ..,LzK2rviPo4c,True
@Vizzi12,2023-05-11T15:13:43Z,0,"Buying and living somewhere long term will always trump renting, the amount of money you lose when you rent is 100%. Staying in a home long term, you’re not likely to sell at a loss and even if you do it’s not likely to make up the same cost of rent.",LzK2rviPo4c,True
@justinreed7093,2023-05-11T14:19:14Z,2,Ive beenin construction 25yrs and cat figure out where they come up with the prices of houses there is no way these houses are worth 500 thousand,LzK2rviPo4c,True
@jamisonmunn9215,2023-05-11T13:21:52Z,0,"Doing neither makes sense, we all should be living together or living with family or living in tents or a friends garage.  Until the companies like Blackstone and Air BNB and all the institutional investors lose billions on all the houses they bought.  They bought up all the houses and raised all the rents.  Also don't forget all the office space that will be converted to living spaces.  We need all that inventory to come online hopefully within a few years.",LzK2rviPo4c,True
@jakejrly1508,2023-05-10T22:47:04Z,1,"The math does not make sense now to buy. The conventional wisdom is when you buy you are building equity and ownership. However, in a declining housing market due to raising rates it is better to rent and wait this out.",LzK2rviPo4c,True
@taylorembach8559,2023-05-10T22:02:12Z,0,"I would rather rent an apartment then deal with a house. Unexpected leak=$$$, broken water heater =$$$ the list goes on.",LzK2rviPo4c,True
@hail_seitan_,2023-05-10T21:36:02Z,1,"I know everyone keeps saying this is different from 08, but god damn am i getting 08 vibes",LzK2rviPo4c,True
@LD-yq7cl,2023-05-10T14:33:50Z,0,"bank create money out of NOTHING, backed by NOTHING and charge you 30 years of 7% = 210% of the value of your house...",LzK2rviPo4c,True
@LD-yq7cl,2023-05-10T14:32:57Z,0,what about BLACKROCK buying anything to RENT them out making it unaffordable?,LzK2rviPo4c,True
@LD-yq7cl,2023-05-10T14:24:53Z,2,"if you poor, don't have so many children...",LzK2rviPo4c,True
@joseafalvel,2023-05-10T05:28:24Z,0,I really liked the comparisson with the pros and cos for both scenarios,LzK2rviPo4c,True
@joesullivan259,2023-05-10T03:16:25Z,0,Israeli settlers taking over Cleveland 😂,LzK2rviPo4c,True
@paidmarketingman,2023-05-09T20:20:17Z,0,"Great video overall but the example of that family buying a $228k home is not realistic in 2023 anymore. Many people are living in the west coast with an avg house cost $400k. So if you think about it, if someone is making $80k a year, it is better not them to rent than buy",LzK2rviPo4c,True
@jeffmeredith9094,2023-05-09T20:20:16Z,1,Owning your house is a no brainer,LzK2rviPo4c,True
@special1740,2023-05-09T13:39:03Z,29,"Congratulations to the family on this new chapter in life. Wishing them to pay off their mortgage faster, so that they become full owners of the home.",LzK2rviPo4c,True
@SirenOffspring,2023-05-09T13:01:58Z,0,How did they get a house like that with 5k down? Is it because of their race?,LzK2rviPo4c,True
@luciantudor1527,2023-05-09T10:58:47Z,0,Live in a shed. That's our dream,LzK2rviPo4c,True
@allenmobley8444,2023-05-09T10:32:45Z,6,It’s such a racket!!! I literally pay more than most mortgages for rent but I’m not “approved” for the average mortgage rate including insurance. It sucks however the current housing market is way too high.,LzK2rviPo4c,True
@816KMAN,2023-05-09T00:53:17Z,2,"Neither neither makes sense because both are rigged and outrageously expensive 

Home prices are going to stay stubbornly high because lack of inventory for starter homes 

Apartment builders are only building “luxury” whatever luxury means now and it’s ridiculous what they want to charge a month",LzK2rviPo4c,True
@vitamind_forme3850,2023-05-08T21:49:18Z,2,"In my area, it is either buy a fixer upper for 200k or buy a 2 bed 1 bath house for 400,000 for under 1000sqft.  2019, that home was $150,000.",LzK2rviPo4c,True
@zkfnd859,2023-05-08T17:32:04Z,0,"Major investors are investing in reliable real estates with strong population globally.
With the loom of FIAT-CURRENCY-SPENDING-SPREE coming close, investors are escaping out from the US.",LzK2rviPo4c,True
@gingerkilkus,2023-05-08T15:01:28Z,655,"Great video! For 2023, it’s hard to nail down specific predictions for the housing market is because it’s not yet clear how quickly or how much the Federal Reserve can bring down inflation and borrowing costs without tanking buyer demand for everything from homes to cars.",LzK2rviPo4c,True
@quentinmanson3287,2023-05-08T11:56:09Z,1,I got my home when interest rates were low 2.75%,LzK2rviPo4c,True
@Bertuzz84,2023-05-08T10:24:04Z,2,"The size of these lots and the spaciousness of that environment is completely insane. That would hold at least 4-5 houses where i live. 
But it does seem pretty barren with so little trees and everything so spaced out. It kind of feels like an open steppe landscape. It would feel out of scale as a human. It doesn't feel like you can bike or walk anywhere quickly over there.

When it comes to the cost of housing it seems to be very much different in America. You buy a house and land for cheap, but the actual cost of ownership afterwards is very high. That's what you get with high interest rates, and high property taxes. Which is logical if each individual requires so much space and infrastructure, than the cost per household is higher compared to having 4-5 houses in the same space.",LzK2rviPo4c,True
@timkarsten8610,2023-05-08T06:59:51Z,1,"Probably a silly question as I never owned a house in the US, why does a family need 340USD for storage a month?",LzK2rviPo4c,True
@everythingvideos24,2023-05-08T01:53:02Z,0,"Rent I can save more by throwing 2x4 walls up myself. My rent is $550 vs $1,000 or more on a mortgage or paying $100,000 or more to pay someone else to build a home.",LzK2rviPo4c,True
@brooke8888,2023-05-07T22:05:04Z,1,Lol did he say it’s so easy to buy?!? You mean it’s so easy to lose your home if you get unemployed and miss payments in this crazy economy. 😅,LzK2rviPo4c,True
@NomadOverNormal,2023-05-07T16:04:20Z,4,"8:20 “you don’t buy a house on the price of a house, you buy on the monthly payment”

That Type of talk is why we have such a debt problem in America. What the actual hell lmaooo. Sounds like she’s a lender.",LzK2rviPo4c,True
@they_ca11mejude,2023-05-07T15:46:50Z,0,You are stupid if you rent when you can afford to buy. Your home payment builds equity (and brings security) while your rent payment builds equity for someone else.,LzK2rviPo4c,True
@they_ca11mejude,2023-05-07T15:41:11Z,0,"Always buy when you can. I dont care what my house is worth, i need a place to live.",LzK2rviPo4c,True
@fatehyabali,2023-05-07T08:24:13Z,0,Fa,LzK2rviPo4c,True
@AlexanderKorenkovOriginal,2023-05-06T18:27:44Z,0,"Earn more, buy a house with a big garage and enjoy life.
Rent is for poor people.
Simple.",LzK2rviPo4c,True
@TristenHernandez,2023-05-06T12:48:53Z,2,"You should base your average monthly cost on the 1% rule. So if you buy $200,000 house if you add up not only just your mortgage and PMI but also the cost of ownership including maintenance. It should equal about $2000 a month on average. So if you can’t afford to pay $2000 a month then you shouldn’t buy a house for $200,000 even if your rent is say $1400 a month and the mortgage that you’re looking at is $1400 a month that is not equal because you have to consider all the other expenses that you were going to be liable for. Better to live below your means that way you’re not house poor and you have the money for fixing things up and making a nicer home and then years down the road when your income increases now you can sell your current home and upgrade. 


But the very best advice I ever got as a first time home buyer was to buy a duplex! That way the renter is paying the majority of the mortgage. If you decide to move to a bigger home later, you will have a passive income property.",LzK2rviPo4c,True
@YJB-pj2hu,2023-05-05T19:25:41Z,0,"Sure, but the hose flipping from the investors abroad should be banned. You see the extremes of that in big cities/ coastal cities and it's really painful for the actual residents with jobs there to own a home there.",LzK2rviPo4c,True
